File Name,Molecule,Precursor Adduct,Precursor,Precursor Mz,Total Area,Best Retention Time
Standard3_matrix_pos_15min_6.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,803,4.93
Standard3_matrix_pos_15min_7.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,640,4.95
Standard3_matrix_pos_15min_8.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,633,4.93
Standard3_matrix_pos_15min_9.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,732,4.95
Standard3_water_pos_15min_1.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,1889,1.75
Standard3_water_pos_15min_10.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,50,11.57
Standard3_water_pos_15min_11.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,38,9.7
Standard3_water_pos_15min_12.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,44,14.78
Standard3_water_pos_15min_13.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,51,0.03
Standard3_water_pos_15min_14.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,40,2.66
Standard3_water_pos_15min_15.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,50,1.77
Standard3_water_pos_15min_16.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,32,0.01
Standard3_water_pos_15min_2.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,854,1.74
Standard3_water_pos_15min_3.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,380,0.4
Standard3_water_pos_15min_4.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,39,2.39
Standard3_water_pos_15min_5.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,52,0.36
Standard3_water_pos_15min_6.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,95,2.53
Standard3_water_pos_15min_7.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,21,0.68
Standard3_water_pos_15min_8.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,56,2.23
Standard3_water_pos_15min_9.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,43,14.49
Standard3_matrix_pos_15min_13.wiff2,3-4-Hydroxyphenylpropionate,[M+H],167.0703[M+H],167.07027,1108,4.94
Standard2_matrix_neg_15min_10.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,7,0.78
Standard2_matrix_neg_15min_11.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,5,0.7
Standard2_matrix_neg_15min_12.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,7,0.75
Standard2_matrix_neg_15min_13.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,10,13.37
Standard2_matrix_neg_15min_14.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,38,4.22
Standard2_matrix_neg_15min_15.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,15,13.93
Standard2_matrix_neg_15min_2.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,485,4.21
Standard2_matrix_neg_15min_3.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,235,0.77
Standard2_matrix_neg_15min_5.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,246,0.89
Standard2_matrix_neg_15min_6.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,8,0.8
Standard2_matrix_neg_15min_8.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,42,0.79
Standard3_water_neg_15min_10.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,1,11.99
Standard3_water_neg_15min_11.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,6,13.15
Standard3_water_neg_15min_12.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,4,4.26
Standard3_water_neg_15min_13.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,3,13.92
Standard3_water_neg_15min_14.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,4,0.35
Standard3_water_neg_15min_15.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,4,11.23
Standard3_water_neg_15min_16.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,4,0.05
Standard3_water_neg_15min_2.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,427,0.77
Standard3_water_neg_15min_3.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,77,4.22
Standard3_water_neg_15min_5.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,4,0.78
Standard3_water_neg_15min_7.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,4,1.21
Standard3_water_neg_15min_8.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,3,0.06
Standard3_water_neg_15min_9.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,4,0.75
Standard2_matrix_neg_15min_16.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,25,0.78
Standard2_matrix_neg_15min_4.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,175,0.77
Standard2_matrix_neg_15min_7.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,12,1.22
Standard2_matrix_neg_15min_9.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,20,12.59
Standard3_water_neg_15min_1.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,872,4.22
Standard3_water_neg_15min_4.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,501,0.79
Standard3_water_neg_15min_6.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,10,1.35
QC_neg_15min.wiff2,3-Hydroxybutyrate,[M-H],103.0401[M-H],103.040068,5,0.69
QC_pos_15min.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,359,1.14
Standard3_matrix_pos_15min_1.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,2381,1.15
Standard3_matrix_pos_15min_10.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,516,1.17
Standard3_matrix_pos_15min_11.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,459,1.16
Standard3_matrix_pos_15min_12.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,463,1.15
Standard3_matrix_pos_15min_14.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,2706,1.15
Standard3_matrix_pos_15min_15.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,430,1.17
Standard3_matrix_pos_15min_16.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,288,1.14
Standard3_matrix_pos_15min_2.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,989,1.17
Standard3_matrix_pos_15min_3.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,819,1.17
Standard3_matrix_pos_15min_4.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,558,1.14
Standard3_matrix_pos_15min_5.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,425,1.16
Standard3_matrix_pos_15min_6.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,535,1.16
Standard3_matrix_pos_15min_7.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,471,1.14
Standard3_matrix_pos_15min_8.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,502,1.14
Standard3_matrix_pos_15min_9.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,573,1.16
Standard3_water_pos_15min_1.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,2151,1.16
Standard3_water_pos_15min_10.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,3,1.14
Standard3_water_pos_15min_11.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,0,5.09
Standard3_water_pos_15min_12.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,1,14.84
Standard3_water_pos_15min_13.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,1,0.02
Standard3_water_pos_15min_14.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,0,5.04
Standard3_water_pos_15min_15.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,0,11.69
Standard3_water_pos_15min_16.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,5,14.27
Standard3_water_pos_15min_2.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,616,1.16
Standard3_water_pos_15min_3.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,158,1.16
Standard3_water_pos_15min_4.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,45,1.16
Standard3_water_pos_15min_5.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,1,1.61
Standard3_water_pos_15min_6.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,4,7.67
Standard3_water_pos_15min_7.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,4,12.29
Standard3_water_pos_15min_8.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,1,9.42
Standard3_water_pos_15min_9.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,1,1.13
Standard3_matrix_pos_15min_13.wiff2,3-Hydroxybutyrate,[M+H],105.0546[M+H],105.05462,485,1.16
Standard2_matrix_neg_15min_10.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,424,0.46
Standard2_matrix_neg_15min_11.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,281,0.44
Standard2_matrix_neg_15min_12.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,1111,0.46
Standard2_matrix_neg_15min_13.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,257,0.45
Standard2_matrix_neg_15min_14.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,256,0.43
Standard2_matrix_neg_15min_15.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,875,0.45
Standard2_matrix_neg_15min_2.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,164553,0.48
Standard2_matrix_neg_15min_3.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,113896,0.48
Standard2_matrix_neg_15min_5.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,27871,0.47
Standard2_matrix_neg_15min_6.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,10655,0.45
Standard2_matrix_neg_15min_8.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,3828,0.47
Standard3_water_neg_15min_10.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,356,0.51
Standard3_water_neg_15min_11.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,4,12.71
Standard3_water_neg_15min_12.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,52,0.46
Standard3_water_neg_15min_13.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,4,11.6
Standard3_water_neg_15min_14.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,3,0.65
Standard3_water_neg_15min_15.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,5,0.76
Standard3_water_neg_15min_16.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,0,1.31
Standard3_water_neg_15min_2.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,222830,0.47
Standard3_water_neg_15min_3.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,124423,0.47
Standard3_water_neg_15min_5.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,27428,0.48
Standard3_water_neg_15min_7.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,5357,0.5
Standard3_water_neg_15min_8.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,1875,0.48
Standard3_water_neg_15min_9.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,963,0.42
Standard2_matrix_neg_15min_16.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,301,0.45
Standard2_matrix_neg_15min_4.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,51492,0.47
Standard2_matrix_neg_15min_7.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,4270,0.47
Standard2_matrix_neg_15min_9.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,1951,0.47
Standard3_water_neg_15min_1.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,350947,0.5
Standard3_water_neg_15min_4.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,17424,1.57
Standard3_water_neg_15min_6.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,12737,0.49
QC_neg_15min.wiff2,3-Methylhistdidine,[M-H],168.0779[M-H],168.077851,573,0.47
QC_pos_15min.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,1010,0.42
Standard3_matrix_pos_15min_1.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,1396118,0.48
Standard3_matrix_pos_15min_10.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,6891,0.44
Standard3_matrix_pos_15min_11.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,6848,0.49
Standard3_matrix_pos_15min_12.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,5864,0.48
Standard3_matrix_pos_15min_14.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,11020,0.4
Standard3_matrix_pos_15min_15.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,3865,0.42
Standard3_matrix_pos_15min_16.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,4468,0.42
Standard3_matrix_pos_15min_2.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,802498,0.47
Standard3_matrix_pos_15min_3.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,377169,0.46
Standard3_matrix_pos_15min_4.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,154612,0.44
Standard3_matrix_pos_15min_5.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,58439,0.44
Standard3_matrix_pos_15min_6.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,39250,0.45
Standard3_matrix_pos_15min_7.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,19129,0.46
Standard3_matrix_pos_15min_8.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,11527,0.45
Standard3_matrix_pos_15min_9.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,7178,0.46
Standard3_water_pos_15min_1.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,1556974,1.69
Standard3_water_pos_15min_10.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,2150,0.42
Standard3_water_pos_15min_11.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,472,0.41
Standard3_water_pos_15min_12.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,403,0.43
Standard3_water_pos_15min_13.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,256,0.47
Standard3_water_pos_15min_14.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,63,14.81
Standard3_water_pos_15min_15.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,114,2.21
Standard3_water_pos_15min_16.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,50,14.66
Standard3_water_pos_15min_2.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,1164696,0.44
Standard3_water_pos_15min_3.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,566417,0.43
Standard3_water_pos_15min_4.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,137030,0.46
Standard3_water_pos_15min_5.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,112746,0.41
Standard3_water_pos_15min_6.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,46417,0.42
Standard3_water_pos_15min_7.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,19898,0.42
Standard3_water_pos_15min_8.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,9827,0.46
Standard3_water_pos_15min_9.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,2312,0.45
Standard3_matrix_pos_15min_13.wiff2,3-Methylhistdidine,[M+H],170.0924[M+H],170.092403,2966,0.44
Standard2_matrix_neg_15min_10.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,4430,0.66
Standard2_matrix_neg_15min_11.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,3592,0.67
Standard2_matrix_neg_15min_12.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,4740,0.68
Standard2_matrix_neg_15min_13.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,4478,0.67
Standard2_matrix_neg_15min_14.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,550,0.61
Standard2_matrix_neg_15min_15.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,2509,0.68
Standard2_matrix_neg_15min_2.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,195875,5.88
Standard2_matrix_neg_15min_3.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,66696,5.94
Standard2_matrix_neg_15min_5.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,14815,0.67
Standard2_matrix_neg_15min_6.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,5302,0.67
Standard2_matrix_neg_15min_8.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,12348,0.67
Standard3_water_neg_15min_10.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,6,6.04
Standard3_water_neg_15min_11.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,7,14.14
Standard3_water_neg_15min_12.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,6,10.81
Standard3_water_neg_15min_13.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,5,13.18
Standard3_water_neg_15min_14.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,4,4.35
Standard3_water_neg_15min_15.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,5,9.76
Standard3_water_neg_15min_16.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,5,8.83
Standard3_water_neg_15min_2.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,227903,6.02
Standard3_water_neg_15min_3.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,47807,6.04
Standard3_water_neg_15min_5.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,2251,6.01
Standard3_water_neg_15min_7.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,524,6.01
Standard3_water_neg_15min_8.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,104,6.02
Standard3_water_neg_15min_9.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,24,6.01
Standard2_matrix_neg_15min_16.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,5998,0.68
Standard2_matrix_neg_15min_4.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,27290,6
Standard2_matrix_neg_15min_7.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,1709,6.04
Standard2_matrix_neg_15min_9.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,7752,0.67
Standard3_water_neg_15min_1.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,850915,6.02
Standard3_water_neg_15min_4.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,20790,6.05
Standard3_water_neg_15min_6.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,2387,6.02
QC_neg_15min.wiff2,3-Nitrotyrosine,[M-H],225.0517[M-H],225.051696,2222,0.67
QC_pos_15min.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,662,0.75
Standard3_matrix_pos_15min_1.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,698078,6.09
Standard3_matrix_pos_15min_10.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,889,1.37
Standard3_matrix_pos_15min_11.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,1066,3.85
Standard3_matrix_pos_15min_12.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,2056,0.79
Standard3_matrix_pos_15min_14.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,835,0.78
Standard3_matrix_pos_15min_15.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,971,0.77
Standard3_matrix_pos_15min_16.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,702,1.68
Standard3_matrix_pos_15min_2.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,206475,6.08
Standard3_matrix_pos_15min_3.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,69888,6.07
Standard3_matrix_pos_15min_4.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,23931,6.04
Standard3_matrix_pos_15min_5.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,9854,6.06
Standard3_matrix_pos_15min_6.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,1432,1.12
Standard3_matrix_pos_15min_7.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,1126,2.57
Standard3_matrix_pos_15min_8.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,1792,0.79
Standard3_matrix_pos_15min_9.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,1019,3.85
Standard3_water_pos_15min_1.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,587544,6.02
Standard3_water_pos_15min_10.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,150,4.17
Standard3_water_pos_15min_11.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,40,1.52
Standard3_water_pos_15min_12.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,13,14.52
Standard3_water_pos_15min_13.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,6,0.02
Standard3_water_pos_15min_14.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,3,4.94
Standard3_water_pos_15min_15.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,4,14.01
Standard3_water_pos_15min_16.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,6,5.23
Standard3_water_pos_15min_2.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,194770,6.08
Standard3_water_pos_15min_3.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,57685,6.05
Standard3_water_pos_15min_4.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,17325,6.03
Standard3_water_pos_15min_5.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,6014,6.01
Standard3_water_pos_15min_6.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,1600,6
Standard3_water_pos_15min_7.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,563,4.4
Standard3_water_pos_15min_8.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,275,11.28
Standard3_water_pos_15min_9.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,959,4.26
Standard3_matrix_pos_15min_13.wiff2,3-Nitrotyrosine,[M+H],227.0662[M+H],227.066248,1530,2.57
Standard2_matrix_neg_15min_10.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,9547,1.91
Standard2_matrix_neg_15min_11.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,11317,1.92
Standard2_matrix_neg_15min_12.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,14442,1.92
Standard2_matrix_neg_15min_13.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,12886,1.92
Standard2_matrix_neg_15min_14.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,14734,1.92
Standard2_matrix_neg_15min_15.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,10648,1.91
Standard2_matrix_neg_15min_2.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,18818,2.55
Standard2_matrix_neg_15min_3.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,16815,1.91
Standard2_matrix_neg_15min_5.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,12694,1.92
Standard2_matrix_neg_15min_6.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,18517,1.91
Standard2_matrix_neg_15min_8.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,12945,1.91
Standard3_water_neg_15min_10.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,89,2.51
Standard3_water_neg_15min_11.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,164,12.49
Standard3_water_neg_15min_12.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,110,2.14
Standard3_water_neg_15min_13.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,297,2.55
Standard3_water_neg_15min_14.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,128,1.3
Standard3_water_neg_15min_15.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,93,1.96
Standard3_water_neg_15min_16.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,139,0.27
Standard3_water_neg_15min_2.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,1933,1.93
Standard3_water_neg_15min_3.wiff2,4-Hydroxyphenylacetate,[M-H],151.0401[M-H],151.040068,1129,1.93
