File Name,Molecule,Precursor Adduct,Precursor Mz,Total Area,Best Retention Time
Standard2_water_pos_8.wiff2,Malate,[M+H],135.028799,1102,0.57
Standard2_water_pos_7.wiff2,Malate,[M+H],135.028799,1913,0.57
Standard2_water_pos_6.wiff2,Malate,[M+H],135.028799,3190,0.57
Standard2_water_pos_5.wiff2,Malate,[M+H],135.028799,5414,0.57
Standard2_water_pos_4.wiff2,Malate,[M+H],135.028799,8915,0.57
Standard2_water_pos_3.wiff2,Malate,[M+H],135.028799,13865,0.57
Standard2_water_pos_24.wiff2,Malate,[M+H],135.028799,2,3.01
Standard2_water_pos_23.wiff2,Malate,[M+H],135.028799,1,1.38
Standard2_water_pos_22.wiff2,Malate,[M+H],135.028799,1,2.06
Standard2_water_pos_21.wiff2,Malate,[M+H],135.028799,0,2.13
Standard2_water_pos_20.wiff2,Malate,[M+H],135.028799,4,3.37
Standard2_water_pos_2.wiff2,Malate,[M+H],135.028799,19510,0.57
Standard2_water_pos_19.wiff2,Malate,[M+H],135.028799,0,2.81
Standard2_water_pos_18.wiff2,Malate,[M+H],135.028799,0,2.5
Standard2_water_pos_17.wiff2,Malate,[M+H],135.028799,0,2.85
Standard2_water_pos_16.wiff2,Malate,[M+H],135.028799,0,2.79
Standard2_water_pos_15.wiff2,Malate,[M+H],135.028799,0,2.39
Standard2_water_pos_14.wiff2,Malate,[M+H],135.028799,0,2.7
Standard2_water_pos_13.wiff2,Malate,[M+H],135.028799,0,2.89
Standard2_water_pos_12.wiff2,Malate,[M+H],135.028799,80,0.57
Standard2_water_pos_11.wiff2,Malate,[M+H],135.028799,198,0.57
Standard2_water_pos_10.wiff2,Malate,[M+H],135.028799,339,0.57
Standard2_water_pos_1.wiff2,Malate,[M+H],135.028799,31146,0.58
Standard2_matrix_pos_9.wiff2,Malate,[M+H],135.028799,10386,0.19
Standard2_matrix_pos_8.wiff2,Malate,[M+H],135.028799,10445,0.19
Standard2_matrix_pos_7.wiff2,Malate,[M+H],135.028799,10274,0.19
Standard2_matrix_pos_6.wiff2,Malate,[M+H],135.028799,9504,0.19
Standard2_matrix_pos_5.wiff2,Malate,[M+H],135.028799,9720,0.56
Standard2_matrix_pos_4.wiff2,Malate,[M+H],135.028799,13485,0.56
Standard2_matrix_pos_3.wiff2,Malate,[M+H],135.028799,18966,0.56
Standard2_matrix_pos_24.wiff2,Malate,[M+H],135.028799,10434,0.19
Standard2_matrix_pos_23.wiff2,Malate,[M+H],135.028799,10054,0.19
Standard2_matrix_pos_22.wiff2,Malate,[M+H],135.028799,9879,0.19
Standard2_matrix_pos_21.wiff2,Malate,[M+H],135.028799,10562,0.19
Standard2_matrix_pos_20.wiff2,Malate,[M+H],135.028799,10713,0.19
Standard2_matrix_pos_2.wiff2,Malate,[M+H],135.028799,26594,0.56
Standard2_matrix_pos_19.wiff2,Malate,[M+H],135.028799,420,0.19
Standard2_matrix_pos_18.wiff2,Malate,[M+H],135.028799,11006,0.19
Standard2_matrix_pos_17.wiff2,Malate,[M+H],135.028799,10935,0.19
Standard2_matrix_pos_15.wiff2,Malate,[M+H],135.028799,10660,0.19
Standard2_matrix_pos_14.wiff2,Malate,[M+H],135.028799,10781,0.19
Standard2_matrix_pos_13.wiff2,Malate,[M+H],135.028799,10416,0.19
Standard2_matrix_pos_12.wiff2,Malate,[M+H],135.028799,10870,0.19
Standard2_matrix_pos_11.wiff2,Malate,[M+H],135.028799,10855,0.19
Standard2_matrix_pos_10.wiff2,Malate,[M+H],135.028799,9752,0.19
Standard2_matrix_pos_1.wiff2,Malate,[M+H],135.028799,38393,0.56
QC_pos2.wiff2,Malate,[M+H],135.028799,9799,0.18
QC_pos.wiff2,Malate,[M+H],135.028799,10789,0.19
Standard2_water_neg_12.wiff2,Maltotriose/raffinose,[M-H],503.161759,7311,0.12
Standard2_water_neg_10.wiff2,Maltotriose/raffinose,[M-H],503.161759,20921,0.12
Standard3_matrix_neg_2.wiff2,Maltotriose/raffinose,[M-H],503.161759,717247,0.12
Standard3_water_neg_6.wiff2,Maltotriose/raffinose,[M-H],503.161759,53214,0.12
Standard3_water_neg_1.wiff2,Maltotriose/raffinose,[M-H],503.161759,1873645,0.12
Standard3_matrix_neg_8.wiff2,Maltotriose/raffinose,[M-H],503.161759,31627,0.12
Standard3_matrix_neg_11.wiff2,Maltotriose/raffinose,[M-H],503.161759,25929,0.12
Standard2_water_neg_9.wiff2,Maltotriose/raffinose,[M-H],503.161759,51222,0.12
Standard2_water_neg_8.wiff2,Maltotriose/raffinose,[M-H],503.161759,74606,0.12
Standard2_water_neg_24.wiff2,Maltotriose/raffinose,[M-H],503.161759,271,3.06
Standard2_water_neg_23.wiff2,Maltotriose/raffinose,[M-H],503.161759,129,2.98
Standard2_water_neg_21.wiff2,Maltotriose/raffinose,[M-H],503.161759,237,3.03
Standard2_water_neg_19.wiff2,Maltotriose/raffinose,[M-H],503.161759,370,0.12
Standard2_water_neg_18.wiff2,Maltotriose/raffinose,[M-H],503.161759,217,2.89
Standard2_water_neg_17.wiff2,Maltotriose/raffinose,[M-H],503.161759,232,3.11
Standard2_water_neg_16.wiff2,Maltotriose/raffinose,[M-H],503.161759,1407,0.12
Standard2_water_neg_14.wiff2,Maltotriose/raffinose,[M-H],503.161759,3566,0.12
Standard2_water_neg_13.wiff2,Maltotriose/raffinose,[M-H],503.161759,6015,0.12
Standard2_water_neg_11.wiff2,Maltotriose/raffinose,[M-H],503.161759,16208,0.12
Standard2_matrix_neg_9.wiff2,Maltotriose/raffinose,[M-H],503.161759,65999,0.12
Standard2_matrix_neg_8.wiff2,Maltotriose/raffinose,[M-H],503.161759,84720,0.12
Standard2_matrix_neg_7.wiff2,Maltotriose/raffinose,[M-H],503.161759,121258,0.12
Standard2_matrix_neg_6.wiff2,Maltotriose/raffinose,[M-H],503.161759,213776,0.12
Standard2_matrix_neg_5.wiff2,Maltotriose/raffinose,[M-H],503.161759,311098,0.12
Standard2_matrix_neg_4.wiff2,Maltotriose/raffinose,[M-H],503.161759,152158,0.13
Standard2_matrix_neg_16.wiff2,Maltotriose/raffinose,[M-H],503.161759,32962,0.16
Standard2_matrix_neg_15.wiff2,Maltotriose/raffinose,[M-H],503.161759,35426,0.12
Standard2_matrix_neg_14.wiff2,Maltotriose/raffinose,[M-H],503.161759,26935,0.12
Standard2_matrix_neg_10.wiff2,Maltotriose/raffinose,[M-H],503.161759,51975,0.12
Standard3_water_neg_9.wiff2,Maltotriose/raffinose,[M-H],503.161759,3471,0.12
Standard3_water_neg_8.wiff2,Maltotriose/raffinose,[M-H],503.161759,8083,0.12
Standard3_water_neg_7.wiff2,Maltotriose/raffinose,[M-H],503.161759,17628,0.12
Standard3_water_neg_5.wiff2,Maltotriose/raffinose,[M-H],503.161759,116587,0.12
Standard3_water_neg_4.wiff2,Maltotriose/raffinose,[M-H],503.161759,256180,0.12
Standard3_water_neg_3.wiff2,Maltotriose/raffinose,[M-H],503.161759,452663,0.12
Standard3_water_neg_2.wiff2,Maltotriose/raffinose,[M-H],503.161759,953558,0.12
Standard3_water_neg_16.wiff2,Maltotriose/raffinose,[M-H],503.161759,174,3.09
Standard3_water_neg_15.wiff2,Maltotriose/raffinose,[M-H],503.161759,254,0.12
Standard3_water_neg_14.wiff2,Maltotriose/raffinose,[M-H],503.161759,250,0.12
Standard3_water_neg_13.wiff2,Maltotriose/raffinose,[M-H],503.161759,426,0.12
Standard3_water_neg_12.wiff2,Maltotriose/raffinose,[M-H],503.161759,553,0.12
Standard3_water_neg_11.wiff2,Maltotriose/raffinose,[M-H],503.161759,947,0.12
Standard3_water_neg_10.wiff2,Maltotriose/raffinose,[M-H],503.161759,1805,0.12
Standard3_matrix_neg_9.wiff2,Maltotriose/raffinose,[M-H],503.161759,28474,0.12
Standard3_matrix_neg_7.wiff2,Maltotriose/raffinose,[M-H],503.161759,37427,0.12
Standard3_matrix_neg_6.wiff2,Maltotriose/raffinose,[M-H],503.161759,46780,0.12
Standard3_matrix_neg_5.wiff2,Maltotriose/raffinose,[M-H],503.161759,77868,0.12
Standard3_matrix_neg_4.wiff2,Maltotriose/raffinose,[M-H],503.161759,146427,0.12
Standard3_matrix_neg_3.wiff2,Maltotriose/raffinose,[M-H],503.161759,185906,0.12
Standard3_matrix_neg_10.wiff2,Maltotriose/raffinose,[M-H],503.161759,26747,0.12
Standard3_matrix_neg_1.wiff2,Maltotriose/raffinose,[M-H],503.161759,1204612,0.12
Standard2_water_neg_7.wiff2,Maltotriose/raffinose,[M-H],503.161759,122944,0.12
Standard2_water_neg_6.wiff2,Maltotriose/raffinose,[M-H],503.161759,185028,0.12
Standard2_water_neg_5.wiff2,Maltotriose/raffinose,[M-H],503.161759,286491,0.12
Standard2_water_neg_4.wiff2,Maltotriose/raffinose,[M-H],503.161759,409732,0.12
Standard2_water_neg_3.wiff2,Maltotriose/raffinose,[M-H],503.161759,512779,0.12
Standard2_water_neg_22.wiff2,Maltotriose/raffinose,[M-H],503.161759,149,0.12
Standard2_water_neg_20.wiff2,Maltotriose/raffinose,[M-H],503.161759,136,3.07
Standard2_water_neg_2.wiff2,Maltotriose/raffinose,[M-H],503.161759,879501,0.12
Standard2_water_neg_15.wiff2,Maltotriose/raffinose,[M-H],503.161759,1945,0.12
Standard2_water_neg_1.wiff2,Maltotriose/raffinose,[M-H],503.161759,1299340,0.12
Standard2_matrix_neg_3.wiff2,Maltotriose/raffinose,[M-H],503.161759,624768,0.12
Standard2_matrix_neg_24.wiff2,Maltotriose/raffinose,[M-H],503.161759,25167,0.12
Standard2_matrix_neg_23.wiff2,Maltotriose/raffinose,[M-H],503.161759,24158,0.12
Standard2_matrix_neg_22.wiff2,Maltotriose/raffinose,[M-H],503.161759,26834,0.12
Standard2_matrix_neg_21.wiff2,Maltotriose/raffinose,[M-H],503.161759,23553,0.12
Standard2_matrix_neg_20.wiff2,Maltotriose/raffinose,[M-H],503.161759,24537,0.12
Standard2_matrix_neg_2.wiff2,Maltotriose/raffinose,[M-H],503.161759,915974,0.12
Standard2_matrix_neg_19.wiff2,Maltotriose/raffinose,[M-H],503.161759,24617,0.12
Standard2_matrix_neg_18.wiff2,Maltotriose/raffinose,[M-H],503.161759,22470,0.12
Standard2_matrix_neg_17.wiff2,Maltotriose/raffinose,[M-H],503.161759,25377,0.12
Standard2_matrix_neg_13.wiff2,Maltotriose/raffinose,[M-H],503.161759,27604,0.12
Standard2_matrix_neg_12.wiff2,Maltotriose/raffinose,[M-H],503.161759,28408,0.12
Standard2_matrix_neg_11.wiff2,Maltotriose/raffinose,[M-H],503.161759,44346,0.12
QC_neg.wiff2,Maltotriose/raffinose,[M-H],503.161759,25092,0.12
Standard2_matrix_pos_16.wiff2,Maltotriose/raffinose,[M+H],505.176311,4076,0.64
Standard3_water_pos_9.wiff2,Maltotriose/raffinose,[M+H],505.176311,144,0.13
Standard3_water_pos_8.wiff2,Maltotriose/raffinose,[M+H],505.176311,420,0.12
Standard3_water_pos_7.wiff2,Maltotriose/raffinose,[M+H],505.176311,1657,0.1
Standard3_water_pos_6.wiff2,Maltotriose/raffinose,[M+H],505.176311,3574,0.12
Standard3_water_pos_5.wiff2,Maltotriose/raffinose,[M+H],505.176311,6469,0.12
Standard3_water_pos_4.wiff2,Maltotriose/raffinose,[M+H],505.176311,11145,0.12
Standard3_water_pos_3.wiff2,Maltotriose/raffinose,[M+H],505.176311,18170,0.12
Standard3_water_pos_2.wiff2,Maltotriose/raffinose,[M+H],505.176311,26268,0.12
Standard3_water_pos_16.wiff2,Maltotriose/raffinose,[M+H],505.176311,28,3.02
Standard3_water_pos_15.wiff2,Maltotriose/raffinose,[M+H],505.176311,163,2.97
Standard3_water_pos_14.wiff2,Maltotriose/raffinose,[M+H],505.176311,28,3.03
Standard3_water_pos_13.wiff2,Maltotriose/raffinose,[M+H],505.176311,148,2.96
Standard3_water_pos_12.wiff2,Maltotriose/raffinose,[M+H],505.176311,89,2.97
Standard3_water_pos_11.wiff2,Maltotriose/raffinose,[M+H],505.176311,113,2.96
Standard3_water_pos_10.wiff2,Maltotriose/raffinose,[M+H],505.176311,109,3.02
Standard3_water_pos_1.wiff2,Maltotriose/raffinose,[M+H],505.176311,30519,0.12
Standard3_matrix_pos_9.wiff2,Maltotriose/raffinose,[M+H],505.176311,4171,0.63
Standard3_matrix_pos_8.wiff2,Maltotriose/raffinose,[M+H],505.176311,4396,0.62
Standard3_matrix_pos_7.wiff2,Maltotriose/raffinose,[M+H],505.176311,4319,0.63
Standard3_matrix_pos_6.wiff2,Maltotriose/raffinose,[M+H],505.176311,4748,0.63
Standard3_matrix_pos_5.wiff2,Maltotriose/raffinose,[M+H],505.176311,4363,0.63
Standard3_matrix_pos_4.wiff2,Maltotriose/raffinose,[M+H],505.176311,4660,0.12
Standard3_matrix_pos_3.wiff2,Maltotriose/raffinose,[M+H],505.176311,7082,0.12
Standard3_matrix_pos_2.wiff2,Maltotriose/raffinose,[M+H],505.176311,15547,0.12
Standard3_matrix_pos_16.wiff2,Maltotriose/raffinose,[M+H],505.176311,4270,0.62
Standard3_matrix_pos_15.wiff2,Maltotriose/raffinose,[M+H],505.176311,3812,0.62
Standard3_matrix_pos_14.wiff2,Maltotriose/raffinose,[M+H],505.176311,3863,0.62
Standard3_matrix_pos_13.wiff2,Maltotriose/raffinose,[M+H],505.176311,3938,0.62
Standard3_matrix_pos_12.wiff2,Maltotriose/raffinose,[M+H],505.176311,4384,0.62
Standard3_matrix_pos_11.wiff2,Maltotriose/raffinose,[M+H],505.176311,3883,0.63
Standard3_matrix_pos_10.wiff2,Maltotriose/raffinose,[M+H],505.176311,4331,0.63
Standard3_matrix_pos_1.wiff2,Maltotriose/raffinose,[M+H],505.176311,20859,0.12
Standard2_water_pos_9.wiff2,Maltotriose/raffinose,[M+H],505.176311,4180,0.12
Standard2_water_pos_8.wiff2,Maltotriose/raffinose,[M+H],505.176311,5753,0.12
Standard2_water_pos_7.wiff2,Maltotriose/raffinose,[M+H],505.176311,8227,0.12
Standard2_water_pos_6.wiff2,Maltotriose/raffinose,[M+H],505.176311,11414,0.11
Standard2_water_pos_5.wiff2,Maltotriose/raffinose,[M+H],505.176311,14150,0.12
Standard2_water_pos_4.wiff2,Maltotriose/raffinose,[M+H],505.176311,18657,0.12
Standard2_water_pos_3.wiff2,Maltotriose/raffinose,[M+H],505.176311,22389,0.11
Standard2_water_pos_24.wiff2,Maltotriose/raffinose,[M+H],505.176311,127,2.96
Standard2_water_pos_23.wiff2,Maltotriose/raffinose,[M+H],505.176311,92,2.97
Standard2_water_pos_22.wiff2,Maltotriose/raffinose,[M+H],505.176311,120,2.96
Standard2_water_pos_21.wiff2,Maltotriose/raffinose,[M+H],505.176311,164,2.96
Standard2_water_pos_20.wiff2,Maltotriose/raffinose,[M+H],505.176311,58,2.96
Standard2_water_pos_2.wiff2,Maltotriose/raffinose,[M+H],505.176311,26743,0.12
Standard2_water_pos_19.wiff2,Maltotriose/raffinose,[M+H],505.176311,99,2.96
Standard2_water_pos_18.wiff2,Maltotriose/raffinose,[M+H],505.176311,135,2.96
Standard2_water_pos_17.wiff2,Maltotriose/raffinose,[M+H],505.176311,115,2.96
Standard2_water_pos_16.wiff2,Maltotriose/raffinose,[M+H],505.176311,122,2.96
Standard2_water_pos_15.wiff2,Maltotriose/raffinose,[M+H],505.176311,133,2.97
Standard2_water_pos_14.wiff2,Maltotriose/raffinose,[M+H],505.176311,142,2.97
Standard2_water_pos_13.wiff2,Maltotriose/raffinose,[M+H],505.176311,303,0.13
Standard2_water_pos_12.wiff2,Maltotriose/raffinose,[M+H],505.176311,495,0.12
Standard2_water_pos_11.wiff2,Maltotriose/raffinose,[M+H],505.176311,1546,0.12
Standard2_water_pos_10.wiff2,Maltotriose/raffinose,[M+H],505.176311,1790,0.12
Standard2_water_pos_1.wiff2,Maltotriose/raffinose,[M+H],505.176311,27485,0.12
Standard2_matrix_pos_9.wiff2,Maltotriose/raffinose,[M+H],505.176311,5930,0.65
Standard2_matrix_pos_8.wiff2,Maltotriose/raffinose,[M+H],505.176311,4033,0.65
Standard2_matrix_pos_7.wiff2,Maltotriose/raffinose,[M+H],505.176311,4512,0.12
Standard2_matrix_pos_6.wiff2,Maltotriose/raffinose,[M+H],505.176311,5525,0.12
Standard2_matrix_pos_5.wiff2,Maltotriose/raffinose,[M+H],505.176311,7410,0.12
Standard2_matrix_pos_4.wiff2,Maltotriose/raffinose,[M+H],505.176311,11085,0.12
Standard2_matrix_pos_3.wiff2,Maltotriose/raffinose,[M+H],505.176311,17487,0.12
Standard2_matrix_pos_24.wiff2,Maltotriose/raffinose,[M+H],505.176311,1235,0.17
Standard2_matrix_pos_23.wiff2,Maltotriose/raffinose,[M+H],505.176311,3414,0.63
Standard2_matrix_pos_22.wiff2,Maltotriose/raffinose,[M+H],505.176311,3635,0.64
Standard2_matrix_pos_21.wiff2,Maltotriose/raffinose,[M+H],505.176311,3487,0.64
Standard2_matrix_pos_20.wiff2,Maltotriose/raffinose,[M+H],505.176311,3428,0.64
Standard2_matrix_pos_2.wiff2,Maltotriose/raffinose,[M+H],505.176311,22397,0.12
Standard2_matrix_pos_19.wiff2,Maltotriose/raffinose,[M+H],505.176311,40,2.96
Standard2_matrix_pos_18.wiff2,Maltotriose/raffinose,[M+H],505.176311,3838,0.64
Standard2_matrix_pos_17.wiff2,Maltotriose/raffinose,[M+H],505.176311,3735,0.64
Standard2_matrix_pos_15.wiff2,Maltotriose/raffinose,[M+H],505.176311,3813,0.64
Standard2_matrix_pos_14.wiff2,Maltotriose/raffinose,[M+H],505.176311,3946,0.64
Standard2_matrix_pos_13.wiff2,Maltotriose/raffinose,[M+H],505.176311,4134,0.64
Standard2_matrix_pos_12.wiff2,Maltotriose/raffinose,[M+H],505.176311,4327,0.65
Standard2_matrix_pos_11.wiff2,Maltotriose/raffinose,[M+H],505.176311,3848,0.64
Standard2_matrix_pos_10.wiff2,Maltotriose/raffinose,[M+H],505.176311,4159,0.65
Standard2_matrix_pos_1.wiff2,Maltotriose/raffinose,[M+H],505.176311,25529,0.12
QC_pos2.wiff2,Maltotriose/raffinose,[M+H],505.176311,3268,0.62
QC_pos.wiff2,Maltotriose/raffinose,[M+H],505.176311,4270,0.65
Standard2_water_neg_12.wiff2,Methionine,[M-H],148.043773,80,0.14
Standard2_water_neg_10.wiff2,Methionine,[M-H],148.043773,35,0.13
Standard3_matrix_neg_2.wiff2,Methionine,[M-H],148.043773,34896,0.14
Standard3_water_neg_6.wiff2,Methionine,[M-H],148.043773,565,0.13
Standard3_water_neg_1.wiff2,Methionine,[M-H],148.043773,57190,0.13
Standard3_matrix_neg_8.wiff2,Methionine,[M-H],148.043773,5861,0.13
Standard3_matrix_neg_11.wiff2,Methionine,[M-H],148.043773,4898,0.13
Standard2_water_neg_9.wiff2,Methionine,[M-H],148.043773,397,0.13
Standard2_water_neg_8.wiff2,Methionine,[M-H],148.043773,378,0.13
Standard2_water_neg_24.wiff2,Methionine,[M-H],148.043773,3,3.16
Standard2_water_neg_23.wiff2,Methionine,[M-H],148.043773,5,2.96
Standard2_water_neg_21.wiff2,Methionine,[M-H],148.043773,3,3.79
Standard2_water_neg_19.wiff2,Methionine,[M-H],148.043773,4,3.24
Standard2_water_neg_18.wiff2,Methionine,[M-H],148.043773,6,3.24
Standard2_water_neg_17.wiff2,Methionine,[M-H],148.043773,6,3.27
Standard2_water_neg_16.wiff2,Methionine,[M-H],148.043773,20,0.13
Standard2_water_neg_14.wiff2,Methionine,[M-H],148.043773,41,0.14
Standard2_water_neg_13.wiff2,Methionine,[M-H],148.043773,2,3.24
Standard2_water_neg_11.wiff2,Methionine,[M-H],148.043773,359,0.13
Standard2_matrix_neg_9.wiff2,Methionine,[M-H],148.043773,7023,0.14
Standard2_matrix_neg_8.wiff2,Methionine,[M-H],148.043773,5945,0.14
Standard2_matrix_neg_7.wiff2,Methionine,[M-H],148.043773,6948,0.13
Standard2_matrix_neg_6.wiff2,Methionine,[M-H],148.043773,12297,0.13
Standard2_matrix_neg_5.wiff2,Methionine,[M-H],148.043773,15210,0.13
Standard2_matrix_neg_4.wiff2,Methionine,[M-H],148.043773,22187,0.13
Standard2_matrix_neg_16.wiff2,Methionine,[M-H],148.043773,13472,0.13
Standard2_matrix_neg_15.wiff2,Methionine,[M-H],148.043773,12885,0.13
Standard2_matrix_neg_14.wiff2,Methionine,[M-H],148.043773,4963,0.13
Standard2_matrix_neg_10.wiff2,Methionine,[M-H],148.043773,11356,0.13
Standard3_water_neg_9.wiff2,Methionine,[M-H],148.043773,4,0.13
Standard3_water_neg_8.wiff2,Methionine,[M-H],148.043773,0,0.52
Standard3_water_neg_7.wiff2,Methionine,[M-H],148.043773,31,0.14
Standard3_water_neg_5.wiff2,Methionine,[M-H],148.043773,1738,0.13
Standard3_water_neg_4.wiff2,Methionine,[M-H],148.043773,5869,0.13
Standard3_water_neg_3.wiff2,Methionine,[M-H],148.043773,8194,0.13
Standard3_water_neg_2.wiff2,Methionine,[M-H],148.043773,22130,0.14
Standard3_water_neg_16.wiff2,Methionine,[M-H],148.043773,0,3.07
Standard3_water_neg_15.wiff2,Methionine,[M-H],148.043773,0,3.21
Standard3_water_neg_14.wiff2,Methionine,[M-H],148.043773,4,3.05
Standard3_water_neg_13.wiff2,Methionine,[M-H],148.043773,2,2.87
Standard3_water_neg_12.wiff2,Methionine,[M-H],148.043773,2,3.08
Standard3_water_neg_11.wiff2,Methionine,[M-H],148.043773,4,3.37
Standard3_water_neg_10.wiff2,Methionine,[M-H],148.043773,0,3.26
Standard3_matrix_neg_9.wiff2,Methionine,[M-H],148.043773,5401,0.13
Standard3_matrix_neg_7.wiff2,Methionine,[M-H],148.043773,5584,0.13
Standard3_matrix_neg_6.wiff2,Methionine,[M-H],148.043773,4805,0.13
Standard3_matrix_neg_5.wiff2,Methionine,[M-H],148.043773,5293,0.14
Standard3_matrix_neg_4.wiff2,Methionine,[M-H],148.043773,5349,0.13
Standard3_matrix_neg_3.wiff2,Methionine,[M-H],148.043773,10961,0.13
Standard3_matrix_neg_10.wiff2,Methionine,[M-H],148.043773,4897,0.13
Standard3_matrix_neg_1.wiff2,Methionine,[M-H],148.043773,22136,0.15
Standard2_water_neg_7.wiff2,Methionine,[M-H],148.043773,734,0.13
Standard2_water_neg_6.wiff2,Methionine,[M-H],148.043773,1107,0.13
Standard2_water_neg_5.wiff2,Methionine,[M-H],148.043773,1471,0.13
Standard2_water_neg_4.wiff2,Methionine,[M-H],148.043773,1826,0.14
Standard2_water_neg_3.wiff2,Methionine,[M-H],148.043773,2831,0.14
Standard2_water_neg_22.wiff2,Methionine,[M-H],148.043773,4,3.01
Standard2_water_neg_20.wiff2,Methionine,[M-H],148.043773,5,2.99
Standard2_water_neg_2.wiff2,Methionine,[M-H],148.043773,4370,0.13
Standard2_water_neg_15.wiff2,Methionine,[M-H],148.043773,2,3.26
Standard2_water_neg_1.wiff2,Methionine,[M-H],148.043773,8985,0.13
Standard2_matrix_neg_3.wiff2,Methionine,[M-H],148.043773,12093,0.13
Standard2_matrix_neg_24.wiff2,Methionine,[M-H],148.043773,5112,0.13
Standard2_matrix_neg_23.wiff2,Methionine,[M-H],148.043773,4839,0.13
Standard2_matrix_neg_22.wiff2,Methionine,[M-H],148.043773,5118,0.13
Standard2_matrix_neg_21.wiff2,Methionine,[M-H],148.043773,4765,0.13
Standard2_matrix_neg_20.wiff2,Methionine,[M-H],148.043773,4743,0.13
Standard2_matrix_neg_2.wiff2,Methionine,[M-H],148.043773,14965,0.13
Standard2_matrix_neg_19.wiff2,Methionine,[M-H],148.043773,5185,0.13
Standard2_matrix_neg_18.wiff2,Methionine,[M-H],148.043773,4808,0.13
Standard2_matrix_neg_17.wiff2,Methionine,[M-H],148.043773,15163,0.13
Standard2_matrix_neg_13.wiff2,Methionine,[M-H],148.043773,5588,0.13
Standard2_matrix_neg_12.wiff2,Methionine,[M-H],148.043773,5564,0.13
Standard2_matrix_neg_11.wiff2,Methionine,[M-H],148.043773,17071,0.13
QC_neg.wiff2,Methionine,[M-H],148.043773,5095,0.13
Standard2_matrix_pos_16.wiff2,Methionine,[M+H],150.058325,9778,0.13
Standard3_water_pos_9.wiff2,Methionine,[M+H],150.058325,1111,0.26
Standard3_water_pos_8.wiff2,Methionine,[M+H],150.058325,3085,0.25
Standard3_water_pos_7.wiff2,Methionine,[M+H],150.058325,7825,0.26
Standard3_water_pos_6.wiff2,Methionine,[M+H],150.058325,19679,0.26
Standard3_water_pos_5.wiff2,Methionine,[M+H],150.058325,45187,0.26
Standard3_water_pos_4.wiff2,Methionine,[M+H],150.058325,95400,0.25
Standard3_water_pos_3.wiff2,Methionine,[M+H],150.058325,189481,0.26
Standard3_water_pos_2.wiff2,Methionine,[M+H],150.058325,383453,0.25
Standard3_water_pos_16.wiff2,Methionine,[M+H],150.058325,125,3.19
Standard3_water_pos_15.wiff2,Methionine,[M+H],150.058325,194,3.19
Standard3_water_pos_14.wiff2,Methionine,[M+H],150.058325,157,3.19
Standard3_water_pos_13.wiff2,Methionine,[M+H],150.058325,198,3.19
Standard3_water_pos_12.wiff2,Methionine,[M+H],150.058325,272,3.19
Standard3_water_pos_11.wiff2,Methionine,[M+H],150.058325,213,3.18
Standard3_water_pos_10.wiff2,Methionine,[M+H],150.058325,152,3.19
Standard3_water_pos_1.wiff2,Methionine,[M+H],150.058325,926668,0.26
Standard3_matrix_pos_9.wiff2,Methionine,[M+H],150.058325,9124,0.14
Standard3_matrix_pos_8.wiff2,Methionine,[M+H],150.058325,8531,0.13
Standard3_matrix_pos_7.wiff2,Methionine,[M+H],150.058325,9010,0.13
Standard3_matrix_pos_6.wiff2,Methionine,[M+H],150.058325,18312,0.26
Standard3_matrix_pos_5.wiff2,Methionine,[M+H],150.058325,27771,0.26
Standard3_matrix_pos_4.wiff2,Methionine,[M+H],150.058325,59532,0.26
Standard3_matrix_pos_3.wiff2,Methionine,[M+H],150.058325,182745,0.26
Standard3_matrix_pos_2.wiff2,Methionine,[M+H],150.058325,422612,0.26
Standard3_matrix_pos_16.wiff2,Methionine,[M+H],150.058325,8949,0.14
